Id,estado
124,0.001364869
125,0.000264946
126,0.002284864
127,0.008016755
128,0.999226928
129,0.968972266
130,0.020660518
131,0.000774157
132,0.953472495
133,0.867898583
134,0.009397779
135,0.005740285
136,0.06802544
137,0.876418471
138,0.99682188
139,6.69E-05
140,6.81E-05
141,7.61E-05
142,0.000379013
143,0.615691602
144,0.999359906
145,0.986193597
146,0.000411121
147,0.000246048
148,0.000202795
149,0.000269638
150,0.46053645
151,0.998563111
152,0.951370358
153,2.44E-05
154,0.904446542
155,0.996662259
156,3.06E-05
157,5.20E-05
158,0.046858072
159,0.000118161
160,0.993962944
161,0.999068201
162,4.60E-05
163,1.50E-05
164,0.001059166
165,0.998203397
166,0.965684414
167,5.15E-05
168,5.06E-05
169,0.000208732
170,6.98E-05
171,0.928507566
172,0.99884063
173,0.000486131
174,0.007362675
175,0.998750806
176,0.971375704
177,0.003132033
178,0.978261411
179,0.993156493
180,0.024638703
181,0.004914559
182,0.002257447
183,0.302869201
184,0.994854808
185,0.979584575
186,0.000187314
187,0.97601366
188,0.995299697
189,0.000956549
190,0.004727492
191,0.978743255
192,0.995885789
193,0.000197843
194,0.540491164
195,0.997956991
196,0.00024269
197,0.000238683
198,0.340144038
199,0.974524558
200,8.98E-05
201,6.68E-05
202,9.04E-05
203,0.974637091
204,0.974435806
205,6.03E-05
206,3.64E-05
207,3.91E-05
208,0.983790219
209,0.998943985
210,0.928703487
211,0.177670538
212,0.999045074
213,0.98864603
214,0.390725434
215,0.181845456
216,0.324455708
217,4.52E-05
218,0.000126004
219,0.983002007
220,0.985535264
221,0.000336191
222,8.71E-05
223,0.000128358
224,0.000159193
225,9.01E-05
226,0.000109548
227,0.000155928
228,0.985580266
229,0.98167038
230,6.49E-05
231,0.005719762
232,0.980243146
233,0.981240928
234,8.16E-05
235,4.95E-05
236,0.000106984
237,0.937009037
238,0.997533917
239,3.29E-05
240,4.61E-05
241,0.940603733
242,0.957046032
243,0.000145994
244,0.611431718
245,0.999058664
246,0.00012102
247,2.05E-05
248,2.05E-05
249,0.701384068
250,0.660845816
251,0.001670148
252,0.001556325
253,0.000169819
254,0.001630769
255,0.764254034
256,0.989584863
257,0.032697074
258,0.045063965
259,0.000267386
260,0.000180814
261,0.003189756
262,0.994896114
263,0.959764957
264,6.55E-05
265,6.25E-05
266,0.00043622
267,0.973435879
268,0.989420056
269,2.30E-05
270,4.18E-05
271,2.98E-05
272,0.987202227
273,0.993801415
274,0.876755297
275,0.344452113
276,0.001622527
277,0.014945443
278,0.997728765
279,0.996500969
280,0.000219408
281,0.989896297
282,0.985966384
283,0.00043756
284,0.984332561
285,0.981603205
286,0.001222568
287,0.001796925
288,0.000117232
289,0.983634233
290,0.992816091
291,0.606674075
292,0.992667615
293,0.000232111
294,0.000154346
295,0.000150653
296,2.58E-05
297,0.001157167
298,0.593671918
299,0.878639638
300,0.001172426
301,0.938815653
302,0.956784904
303,0.443133712
304,0.000584829
305,0.000237219
306,0.000212572
307,0.000218235
308,0.000546924
309,0.46642071
310,0.996510327
311,0.048051544
312,0.018146394
313,0.001557294
314,0.000925348
315,0.179089457
316,0.09297353
317,0.714993
318,0.502628028
319,0.110040404
320,0.000266455
321,5.65E-05
322,0.736952424
323,0.916779339
324,7.78E-05
325,0.568469703
326,0.990755618
327,0.992169082
328,7.41E-05
329,0.000141957
330,0.000340673
331,0.001395165
332,0.000148285
333,0.22592023
334,0.991181374
335,0.991660178
336,0.970062852
337,0.853454351
338,0.000174398
339,0.000129436
340,0.987928331
341,0.904118955
342,0.809837699
343,0.010890713
344,0.013729569
345,0.818878233
346,0.883603394
347,0.95469892
348,0.695101261
349,0.932991028
350,0.844863057
351,0.899892688
352,0.959331334
353,0.034042958
354,0.901811302
355,0.950877726
356,0.936085761
357,0.983623743
358,0.989854276
359,0.981677294
360,0.98169899
361,0.07834471
362,0.948895574
363,0.978783607
364,0.951220691
365,0.912376523
366,0.008576038
367,0.836444736
368,0.911533833
369,0.997155428
370,0.004170634
371,0.000112288
372,3.97E-05
373,0.318593621
374,0.946125507
375,0.302670151
376,0.479536802
377,0.049356986
378,0.058073208
379,0.01376481
380,0.699504733
381,0.410997391
382,0.405729771
383,0.535122454
384,0.698181093
385,0.954267502
386,0.195201591
387,0.011704753
388,0.081715301
389,0.036376022
390,0.031576563
391,0.980357468
392,0.978990316
393,0.185571358
394,0.067610539
395,0.000185886
396,0.990702271
397,0.997781336
398,8.52E-05
399,4.35E-05
400,0.998396337
401,0.998083949
402,0.634090781
403,0.000372092
404,0.053671647
405,0.001306001
406,0.997491479
407,0.999343455
408,0.000480316
409,0.000395382
410,0.998827398
411,0.952401876
412,0.001276616
413,0.074317761
414,0.940295994
415,0.733370721
416,0.992423773
417,0.994097352
418,0.123549826
419,0.000106951
420,0.000196733
421,0.994765878
422,0.992001534
423,0.009717346
424,0.000120894
425,0.000117068
426,0.002597935
427,0.000499324
428,0.991904974
429,0.998758435
430,6.98E-05
431,0.000128455
432,4.51E-05
433,0.998707771
434,0.977900207
435,0.991517961
436,0.993982732
437,0.856360853
438,0.32002458
439,0.24176845
440,0.462620676
441,0.24414371
442,0.006573961
443,0.000125638
444,0.008339154
445,0.893130183
446,0.98399514
447,0.990767539
448,0.859940171
449,0.191663072
450,0.598416805
451,0.938301027
452,0.340064466
453,0.01339508
454,0.006692674
455,0.137614414
456,0.090296932
457,0.092963941
458,0.605465353
459,0.982636571
460,0.949881852
461,0.989258587
462,0.985841274
463,0.969515324
464,0.928631723
465,0.048781771
466,0.084391244
467,0.011417085
468,0.330505252
469,0.407653928
470,0.439611048
471,0.088324629
472,0.001005359
473,0.884709716
474,0.991696179
475,0.994265139
476,0.000301718
477,4.20E-05
478,0.994797707
479,0.233335838
480,0.143000469
481,0.000117598
482,0.000471885
483,0.000364143
484,0.664066851
485,0.985342622
486,0.0010256
487,0.00196916
488,0.985499799
489,0.98458451
490,0.668517649
491,0.006859183
492,0.028521463
493,0.000205917
494,0.453120261
495,0.555560768
496,0.304720759
497,0.074824989
498,0.001295698
499,0.024324961
500,0.500626683
501,0.739821553
502,0.000371408
503,0.000220703
504,0.002333266
505,0.009461286
506,0.975992441
507,0.991351843
508,0.000225212
509,0.802266717
510,0.994461954
511,0.99875772
512,0.9982723
513,0.954828978
514,0.686112642
515,0.418794841
516,0.312967449
517,0.001596359
518,0.852917671
519,0.996597826
520,0.992922544
521,0.988708794
522,0.990369618
523,0.990233779
524,0.950345039
525,0.016790723
526,0.942178726
527,0.987271607
528,0.374011546
529,0.000864926
530,0.007822747
531,0.076540604
532,0.970378518
533,0.920075774
534,0.938343942
535,0.044277553
536,0.199967995
537,0.888409257
538,0.973928511
539,0.000501261
540,0.000243952
541,0.95675993
542,0.997141004
543,0.99498713
544,0.000205775
545,0.335343719
546,0.859121442
547,0.723127306
548,0.974599063
549,0.011029481
550,0.024628902
551,0.365718484
552,0.971251607
553,0.983260095
554,0.896719396
555,0.041014921
556,0.034251269
557,0.036032066
558,0.000250356
559,0.099139273
560,0.982947648
561,0.885890305
562,0.001523413
563,0.00060781
564,0.000126629
565,0.992011011
566,0.930886686
567,0.135843426
568,0.006676501
569,0.972264647
570,0.992282212
571,0.973727524
572,0.116221882
573,0.98930639
574,0.944167614
575,0.109541461
576,0.332419693
577,0.884528637
578,0.978497565
579,0.869329512
580,0.000311859
581,0.026862469
582,0.001098112
583,0.889454603
584,0.886773825
585,0.99007684
586,0.964539111
587,0.000111238
588,0.59184438
